,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Storeys,Has Basement,Grid_X,Grid_Y,Bays_X,Bays_Y
3,2896.9952704444,185.33670397091032,84.22702616449361,217.62038871206406,301.84741487655765,342.2127808350691,3257.425128495556,3559.272543372114,Two-way RC Slab,5924246.049,12096.0,31863968.433038093,41.46972234274741,272.72609547274334,Education,6,Yes,8.0,9.0,4.0,6.0
4,2983.4980396790334,187.25898510216234,90.16643664061131,232.96312814366465,323.12956478427594,296.7211994103436,3351.66627537257,3674.795840156846,One-Way Spanning RC,6084042.3785,12096.0,33038457.140197206,42.588296649434085,280.6096703060519,Education,6,Yes,8.0,9.0,4.0,6.0
5,2853.751574456082,180.47006377773602,86.83371124472417,224.3540014379453,311.1877126826695,246.18561958369276,3181.9667319039886,3493.154444586658,Precast Hollowcore with In-situ RC Beams,6241257.4775,12096.0,32419783.596849702,43.688802342202344,266.6712577915171,Education,6,Yes,8.0,9.0,4.0,6.0
6,2791.028472180401,213.6885668715292,78.70316830068936,203.3661664416508,282.0693347423402,35.87985667172182,3129.4808909354037,3411.550225677743,Non-Composite Rolled Steel with PCC Planks,7329618.4233,12096.0,30784655.851898327,51.307328962873505,262.961989078892,Education,6,Yes,8.0,9.0,4.0,6.0
7,2832.2677815966626,222.86151830556008,68.17533591611588,176.18192836423893,244.35726428035477,-150.99182536918605,3188.863046263748,3433.2203105441035,Composite Rolled Steel with Metal Decking,7480989.7521,12096.0,28579120.24820186,52.3669282646031,267.9588272592883,Education,6,Yes,8.0,9.0,4.0,6.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,12096.0,,,,Education,6,Yes,8.0,9.0,4.0,6.0
9,2280.090357932872,308.2277344544238,54.20068351776689,1272.9509334709053,1327.1516169886715,-394.09442269872187,2702.8792173342426,2903.395971937595,Steel Frame with CLT Slabs,7515059.3216,12096.0,25731243.85908875,52.60541525108533,227.80130891082405,Education,6,Yes,8.0,9.0,4.0,6.0
10,2181.0032237320133,326.8466466619549,55.8431779030989,1971.0216524367868,2026.8648303398852,-484.2191322186267,2629.7616696740006,2839.9704232138874,"CLT, Glulam and Steel Column Hybrid",8913965.4027,12096.0,26062793.04847551,62.39775781888646,222.56609023585378,Education,6,Yes,8.0,9.0,4.0,6.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,328320.0,0.0,0.0,,Office,16,No,9.0,15.0,8.0,19.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,328320.0,0.0,0.0,,Office,16,No,9.0,15.0,8.0,19.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,328320.0,0.0,0.0,,Office,16,No,9.0,15.0,8.0,19.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,328320.0,0.0,0.0,,Office,16,No,9.0,15.0,8.0,19.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,328320.0,0.0,0.0,,Office,16,No,9.0,15.0,8.0,19.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,328320.0,0.0,0.0,,Office,16,No,9.0,15.0,8.0,19.0
6,512.8144685664,35.5196168704,1.1172029493768003,2.88596887072,4.0031718200968,0.0,577.6079600714156,581.6111318915124,Non-Composite Rolled Steel with PCC Planks,9358052.9062,328320.0,221997.60544,0.0,,Office,16,No,9.0,15.0,8.0,19.0
7,64663.75647359317,4920.881663469446,1062.290736444645,2745.98643241555,3808.2771688601956,-12007.421489934915,71737.45182169654,75545.72899055673,Composite Rolled Steel with Metal Decking,196797577.0222,328320.0,231607380.61629853,1377.5830391555423,222.69442879158163,Office,16,No,9.0,15.0,8.0,19.0
8,74686.90161504994,6236.6654748482915,1124.5238652980051,2907.145570514492,4031.6694358124964,-15009.837800819214,83244.29223522625,87275.96167103873,Composite Cell Beams with Metal Decking,247854875.5,328320.0,245957474.09038785,1734.9841285000537,258.83064194604754,Office,16,No,9.0,15.0,8.0,19.0
9,54443.9114016791,8855.975774745382,688.8607932776612,43174.84400029683,43863.704793574485,-22931.9784197402,65050.40526083087,67748.6054672494,Steel Frame with CLT Slabs,224419205.9343,328320.0,156736201.01083633,1570.9344415399953,202.9158738498138,Office,16,No,9.0,15.0,8.0,19.0
10,40250.33866689373,8129.441849382807,702.4382629305331,70641.55831806948,71343.99658099998,-22760.5993445374,50295.0234851044,53191.91709010443,"CLT, Glulam and Steel Column Hybrid",209915496.7755,328320.0,159765935.36709392,1469.4084774284831,157.6645710359798,Office,16,No,9.0,15.0,8.0,19.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,256500.0,0.0,0.0,,Healthcare,19,No,12.0,15.0,15.0,5.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,256500.0,0.0,0.0,,Healthcare,19,No,12.0,15.0,15.0,5.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,256500.0,0.0,0.0,,Healthcare,19,No,12.0,15.0,15.0,5.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,256500.0,0.0,0.0,,Healthcare,19,No,12.0,15.0,15.0,5.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,256500.0,0.0,0.0,,Healthcare,19,No,12.0,15.0,15.0,5.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,256500.0,0.0,0.0,,Healthcare,19,No,12.0,15.0,15.0,5.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,256500.0,,,,Healthcare,19,No,12.0,15.0,15.0,5.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,256500.0,,,,Healthcare,19,No,12.0,15.0,15.0,5.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,256500.0,,,,Healthcare,19,No,12.0,15.0,15.0,5.0
9,430.79186182032004,29.838397355519998,0.9385108418228401,2.4243697851359998,3.36288062695884,0.0,485.22189558538844,488.5847762123472,Steel Frame with CLT Slabs,6598876.3382,256500.0,186489.983472,0.0,,Healthcare,19,No,12.0,15.0,15.0,5.0
10,19.501991308800005,1.3507872768000002,0.04248648106560001,0.10975146624,0.15223794730560003,0.0,21.966044461844003,22.1182824091496,"CLT, Glulam and Steel Column Hybrid",,256500.0,8442.42048,0.0,,Healthcare,19,No,12.0,15.0,15.0,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,25200.0,0.0,0.0,,Education,2,Yes,10.0,14.0,12.0,5.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,25200.0,0.0,0.0,,Education,2,Yes,10.0,14.0,12.0,5.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,25200.0,0.0,0.0,,Education,2,Yes,10.0,14.0,12.0,5.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,25200.0,0.0,0.0,,Education,2,Yes,10.0,14.0,12.0,5.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,25200.0,0.0,0.0,,Education,2,Yes,10.0,14.0,12.0,5.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,25200.0,0.0,0.0,,Education,2,Yes,10.0,14.0,12.0,5.0
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,25200.0,,,,Education,2,Yes,10.0,14.0,12.0,5.0
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,25200.0,,,,Education,2,Yes,10.0,14.0,12.0,5.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,25200.0,,,,Education,2,Yes,10.0,14.0,12.0,5.0
9,,,,,,,,,Steel Frame with CLT Slabs,,25200.0,,,,Education,2,Yes,10.0,14.0,12.0,5.0
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,25200.0,,,,Education,2,Yes,10.0,14.0,12.0,5.0
0,54185.22156387315,2029.5168302419834,1582.0528358081935,4087.0580207371527,5669.110856545348,5805.072231042321,59488.64874360424,65157.759600149606,RC Flat Slab,78952171.6218,166320.0,335413653.93108654,552.665201352308,360.9987610928123,Healthcare,15,No,9.0,11.0,16.0,7.0
1,38337.681078185626,1443.4299909192162,1140.716416209722,2946.9937475568,4087.7101637665223,3841.833980146358,42101.53530924565,46189.245473012175,PT RC Flat Slab,80309367.4244,166320.0,243073384.71678984,562.1655719706228,256.5157580640709,Healthcare,15,No,9.0,11.0,16.0,7.0
2,37280.43944969406,1422.9464328835054,1062.3113491980305,2744.457061783926,3806.7684109819556,4490.387942421789,40951.718466473365,44758.48687745531,RC Rib Slab,73231303.3146,166320.0,227785280.94174165,512.6191232024045,249.30457906250462,Healthcare,15,No,9.0,11.0,16.0,7.0
3,43726.44101469335,1688.9715179863747,1117.1965720135827,2886.2370710441696,4003.4336430577523,7273.159376167034,48029.98763339339,52033.42127645114,Two-way RC Slab,75492722.7422,166320.0,238401429.07820365,528.4490591954166,291.95789257208276,Healthcare,15,No,9.0,11.0,16.0,7.0
4,42091.97541598897,1589.2923935143494,1208.2659397240636,3121.488294141289,4329.754233865352,4896.060204397973,46221.16371223615,50550.9179461015,One-Way Spanning RC,71572474.5103,166320.0,256726285.26563197,501.0073215721236,280.91733425810645,Healthcare,15,No,9.0,11.0,16.0,7.0
5,37081.09453222851,1363.9426044200204,1084.21789646692,2801.046254927605,3885.2641513945246,3483.200331802997,40224.22970694685,44109.493858341375,Precast Hollowcore with In-situ RC Beams,66127150.423,166320.0,231984800.38610375,462.8900529609197,244.63155218799764,Healthcare,15,No,9.0,11.0,16.0,7.0
6,38929.792297311804,2725.1690688646904,884.0336287132518,2284.4859028239407,3168.519531537193,-3310.0298509414342,42853.157503615934,46021.67703515314,Non-Composite Rolled Steel with PCC Planks,108773415.5696,166320.0,188998655.6582989,761.4139089869185,262.23287285114753,Healthcare,15,No,9.0,11.0,16.0,7.0
7,33308.81513891885,2358.6034060572315,595.2183469488682,1538.468886117376,2133.687233066244,-5351.079248119043,36866.74112446867,39000.42835753492,Composite Rolled Steel with Metal Decking,97329937.8644,166320.0,130358211.11276925,681.3095650505293,225.7578805286147,Healthcare,15,No,9.0,11.0,16.0,7.0
8,37848.78273182644,2979.6915390810223,615.7546015789453,1591.7108539765788,2207.465455555524,-6831.674759965793,42090.27517424652,44297.740629802036,Composite Cell Beams with Metal Decking,121004509.8205,166320.0,134445270.03771853,847.0315687437338,258.1608149530438,Healthcare,15,No,9.0,11.0,16.0,7.0
9,28983.894712277866,4582.96974162237,404.8516197800432,23413.762288628608,23818.613908408657,-11615.67776279445,34574.23614053409,36149.03353518128,Steel Frame with CLT Slabs,114487005.7117,166320.0,91943060.28265214,801.4090399820242,212.6962793441325,Healthcare,15,No,9.0,11.0,16.0,7.0
10,23929.881016274667,4218.190382044754,446.6679569485233,34326.69050588455,34773.358462833065,-11123.066384124208,29288.634907240976,31072.33065007406,"CLT, Glulam and Steel Column Hybrid",133454292.4995,166320.0,100488535.94454217,934.1800474967533,181.71485663021724,Healthcare,15,No,9.0,11.0,16.0,7.0
0,17558.687185354192,858.7954238051528,527.677492528251,1363.2214767543655,1890.8989692826162,1667.1391480782515,19481.103537662122,21372.00250694474,RC Flat Slab,27148650.4206,51480.0,149945288.6847042,190.04055294417012,382.11235607238325,Education,10,Yes,8.0,13.0,5.0,9.0
1,15118.724448952426,771.2391216524919,462.00649887403546,1193.5795656754176,1655.5860645494533,1328.5813813894426,16807.17606623489,18462.76213078435,PT RC Flat Slab,29673149.3732,51480.0,136819163.20297855,207.71204561208103,330.51453208715947,Education,10,Yes,8.0,13.0,5.0,9.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,51480.0,0.0,0.0,,Education,10,Yes,8.0,13.0,5.0,9.0
3,15272.00528276701,792.1969361662497,396.64444150380484,1024.7357016291198,1421.3801431329243,2456.1659395397996,16978.575244148888,18399.955387281818,Two-way RC Slab,26273788.7767,51480.0,122630730.54168952,183.91652143690462,333.38173592824,Education,10,Yes,8.0,13.0,5.0,9.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,51480.0,0.0,0.0,,Education,10,Yes,8.0,13.0,5.0,9.0
5,13753.117985391036,710.5378307261631,413.59844119442715,1068.5314285994307,1482.1298697938576,1189.230708223141,15182.225639766632,16664.355509560493,Precast Hollowcore with In-situ RC Beams,25243848.1811,51480.0,126252185.82733798,176.7069372677365,298.34756365645626,Education,10,Yes,8.0,13.0,5.0,9.0
6,13832.170123467584,987.2883166284461,361.13377754649827,933.1224195903745,1294.2561971368725,-322.9551813491431,15358.562933324589,16652.819130461463,Non-Composite Rolled Steel with PCC Planks,33798399.0546,51480.0,115479369.67914665,236.5887933820155,302.936125227401,Education,10,Yes,8.0,13.0,5.0,9.0
7,12254.662659165411,947.0025414345232,265.3004713873016,685.605702995927,950.9061743832284,-1144.5076952171662,13728.639288805187,14679.54546318841,Composite Rolled Steel with Metal Decking,32645311.699,51480.0,95987307.56990546,228.51718189310168,271.1180355613498,Education,10,Yes,8.0,13.0,5.0,9.0
8,13694.2520952501,1139.2795799885157,273.22221835920953,706.1283953560214,979.350613715231,-1597.87221917575,15382.439967616043,16361.790581331272,Composite Cell Beams with Metal Decking,40001740.3902,51480.0,97574453.27720983,280.0121827311966,304.2434372639324,Education,10,Yes,8.0,13.0,5.0,9.0
9,10492.60283972091,1416.270633242644,209.08199345312997,5654.047937173197,5863.129930626325,-2405.1478897288757,12366.960496441568,13144.585839911932,Steel Frame with CLT Slabs,35211342.2035,51480.0,84579194.67316782,246.4793954246812,245.01631491581682,Education,10,Yes,8.0,13.0,5.0,9.0
10,9684.169680115356,1544.4951679407409,223.70789410349647,11001.456675148442,11225.164569251941,-3044.039928330213,11747.982050295264,12607.139579547204,"CLT, Glulam and Steel Column Hybrid",36579854.5899,51480.0,87499828.6627948,256.05898212949376,233.17873023358118,Education,10,Yes,8.0,13.0,5.0,9.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,67032.0,0.0,0.0,,Healthcare,3,No,7.0,14.0,12.0,19.0
1,17284.515248956635,726.1540758616943,564.2259364753227,1458.0872584813974,2022.31319495672,1336.8450223929524,19067.25978423663,21089.572979193345,PT RC Flat Slab,37472866.1285,67032.0,130435389.17041098,262.31006289955485,288.363316731355,Healthcare,3,No,7.0,14.0,12.0,19.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,67032.0,0.0,0.0,,Healthcare,3,No,7.0,14.0,12.0,19.0
3,20123.461101741133,879.457690005083,465.72075565933943,1203.6277750024547,1669.348530661794,4515.5918733545595,22199.55880093021,23868.907331592,Two-way RC Slab,39297732.3457,67032.0,110268243.29941255,275.08412642008193,335.28229692311567,Healthcare,3,No,7.0,14.0,12.0,19.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,67032.0,0.0,0.0,,Healthcare,3,No,7.0,14.0,12.0,19.0
5,15139.404870685987,640.5781381797232,476.6630853092749,1231.894100973475,1708.5571862827496,1320.1612098320127,16538.43106686307,18246.988253145828,Precast Hollowcore with In-situ RC Beams,32377834.0911,67032.0,112426954.04806547,226.6448386376578,250.1055601130912,Healthcare,3,No,7.0,14.0,12.0,19.0
6,14595.28343178566,1005.5754445823957,383.6269454886613,991.7267334306282,1375.3536789192895,-843.6954698172274,16067.628579046032,17442.982257965326,Non-Composite Rolled Steel with PCC Planks,43373448.5798,67032.0,93927176.0225395,303.6141400584095,244.23025896742513,Healthcare,3,No,7.0,14.0,12.0,19.0
7,13106.518477078698,1010.109815320759,261.4072407332261,676.080937827859,937.4881785610851,-2103.621324037619,14596.390258452622,15533.878437013707,Composite Rolled Steel with Metal Decking,43406445.4399,67032.0,69047107.27116203,303.8451180793443,222.2854066197035,Healthcare,3,No,7.0,14.0,12.0,19.0
8,14252.268273416446,1161.2666488215564,267.0127219125091,690.6070036628313,957.6197255753406,-2440.941501680509,15911.808721154355,16869.4284467297,Composite Cell Beams with Metal Decking,50481436.8066,67032.0,70167386.85903218,353.3700576463041,242.64797080201484,Healthcare,3,No,7.0,14.0,12.0,19.0
9,11895.91099755934,1865.1155374812422,188.91500993247777,7813.218520466965,8002.133530399443,-4389.967291431289,14159.68130735659,14877.807498306496,Steel Frame with CLT Slabs,51952216.6908,67032.0,54646423.578616574,363.6655168354952,216.66288972717638,Healthcare,3,No,7.0,14.0,12.0,19.0
10,8238.462335818793,1750.6834472613405,187.59161202322514,15430.37598101269,15617.967593035914,-4614.754168310217,10424.791725469524,11179.888022505442,"CLT, Glulam and Steel Column Hybrid",42671794.9753,67032.0,54404304.550446935,298.70256482679383,159.9757472594629,Healthcare,3,No,7.0,14.0,12.0,19.0
0,100854.11811415471,3726.720882359888,2980.319152503305,7699.304008374647,10679.62316087795,10224.86508605142,110680.64254242467,121360.26570330265,RC Flat Slab,146289469.153,341887.0,624146964.949073,1024.02628407129,326.72979325477706,Office,17,No,7.0,13.0,13.0,17.0
1,85884.95067227264,3188.055555572825,2582.9109924235104,6672.715616712981,9255.626609136489,8060.5140919893065,94275.54411645388,103531.17072559039,PT RC Flat Slab,166235709.4031,341887.0,544748839.9729816,1163.6499658218427,279.15420616249145,Office,17,No,7.0,13.0,13.0,17.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,341887.0,0.0,0.0,,Office,17,No,7.0,13.0,13.0,17.0
3,81395.4293010863,3163.866720450858,1929.9955658684446,4986.098518806204,6916.094084674648,15908.865424449943,89400.27320985435,96316.367294529,Two-way RC Slab,136497685.5786,341887.0,409123105.41275674,955.4837990502423,264.28544229205727,Office,17,No,7.0,13.0,13.0,17.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,341887.0,0.0,0.0,,Office,17,No,7.0,13.0,13.0,17.0
5,75696.79270258523,2742.662292630467,2212.742632873519,5716.493326767649,7929.235959641166,7185.484551135254,82176.25506083108,90105.49102047227,Precast Hollowcore with In-situ RC Beams,134716845.5719,341887.0,464683836.08869,943.0179190033426,243.1191387207891,Office,17,No,7.0,13.0,13.0,17.0
6,77596.67136410344,5374.299210407626,1764.5805989089574,4559.900751993192,6324.4813509021515,-6709.014734689298,85218.57610347307,91543.05745437523,Non-Composite Rolled Steel with PCC Planks,212119996.5377,341887.0,372971409.51817787,1484.8399757639797,253.60255312204634,Office,17,No,7.0,13.0,13.0,17.0
7,66225.03734886379,4915.482030122052,1107.4888154911607,2862.7175412625097,3970.20635675367,-11849.047066452995,73390.76572037167,77360.97207712533,Composite Rolled Steel with Metal Decking,200748972.1071,341887.0,240901852.09429324,1405.2428047499413,218.77406431107826,Office,17,No,7.0,13.0,13.0,17.0
8,67430.05782374783,5062.577697365486,1109.1122209767836,2866.9535515804882,3976.0657725572714,-12017.353033654086,74767.49192506888,78743.55769762621,Composite Cell Beams with Metal Decking,213379614.0969,341887.0,241241595.37210536,1493.6572986779877,223.05951739535834,Office,17,No,7.0,13.0,13.0,17.0
9,49028.81206033942,7775.825059670091,672.9223134146271,39096.72018822775,39769.6425016424,-19755.73699530244,58482.155460738395,61100.77431304341,Steel Frame with CLT Slabs,198836983.795,341887.0,153192472.54226232,1391.8588865649608,175.1280813464781,Office,17,No,7.0,13.0,13.0,17.0
10,41965.371945658255,8174.820555651164,757.7120523638587,70087.50398068524,70845.21603304913,-22503.96826535569,52161.30801453034,55252.42537557948,"CLT, Glulam and Steel Column Hybrid",184306217.812,341887.0,170357714.8820707,1290.1435246837207,156.34245098296824,Office,17,No,7.0,13.0,13.0,17.0
0,42323.743842303156,2398.8583761408986,1270.0644603890796,3281.313499630978,4551.377960020058,4211.2435866806,47286.77555225438,51838.15351227445,RC Flat Slab,69642473.043,146880.0,420174221.56653255,487.49731130134114,325.2605723281299,Residential,7,Yes,9.0,12.0,17.0,10.0
1,33970.091575528764,2091.500879310389,1048.1126340780893,2707.96551313463,3756.07814721272,3006.2032109153606,38125.009821693704,41881.08796890641,PT RC Flat Slab,73220680.1697,146880.0,374552448.64620644,512.5447611876039,263.0552463431461,Residential,7,Yes,9.0,12.0,17.0,10.0
2,30511.415227873214,1977.4306103324952,908.8211944318729,2348.1465930351146,3256.9677874669865,3261.878817890736,34336.724152244715,37593.69193971171,RC Rib Slab,66531066.3222,146880.0,345919629.8100405,465.71746425571257,236.94472778118484,Residential,7,Yes,9.0,12.0,17.0,10.0
3,35040.57199820349,2164.247241528289,950.9933725082362,2457.086148920404,3408.0795214286404,5159.693071622304,39310.655708509774,42718.735229938415,Two-way RC Slab,67210255.2145,146880.0,354290232.3446182,470.4717865016757,270.84100963379257,Residential,7,Yes,9.0,12.0,17.0,10.0
4,34026.89172454314,2101.050407454271,1026.8986109174796,2653.165254597536,3680.0638655150165,3376.173847716622,38190.82813529577,41870.89200081078,One-Way Spanning RC,63839963.4896,146880.0,370404860.65711457,446.8797444268567,263.0562900307913,Residential,7,Yes,9.0,12.0,17.0,10.0
5,30975.075190261727,1958.5303214266974,941.4612141912369,2432.462590426417,3373.9238046176542,2633.4177559039463,34497.864190995366,37871.78799561301,Precast Hollowcore with In-situ RC Beams,63890713.31,146880.0,352377385.8549608,447.2349931702798,237.91598028435214,Residential,7,Yes,9.0,12.0,17.0,10.0
6,33199.330828843755,2721.684394571249,869.9659784138493,2248.068674473404,3118.034652887253,-865.4542383340298,37190.162741856555,40308.19739474382,Non-Composite Rolled Steel with PCC Planks,86822370.378,146880.0,337872895.3546937,607.7565926459882,257.3387754255347,Residential,7,Yes,9.0,12.0,17.0,10.0
7,28493.483621013405,2384.233529917064,646.9011691767718,1671.8695054845687,2318.7706746613408,-2313.172248190001,32144.946297616094,34463.71697227743,Composite Rolled Steel with Metal Decking,75945930.461,146880.0,292629739.8479073,531.6215132267282,222.4711860759996,Residential,7,Yes,9.0,12.0,17.0,10.0
8,,,,,,,,,Composite Cell Beams with Metal Decking,,146880.0,,,,Residential,7,Yes,9.0,12.0,17.0,10.0
9,24167.062684368062,3872.2355640735823,502.570036592133,17502.393063433992,18004.963100026132,-6454.797029913523,29148.922181277016,31039.75684093617,Steel Frame with CLT Slabs,84872130.2336,146880.0,264074396.12865636,594.1049116350075,202.49882280032693,Residential,7,Yes,9.0,12.0,17.0,10.0
10,20654.351287004964,3706.069991289292,500.80262104298157,24300.301343578652,24801.103964621638,-6491.641355403962,25499.378118652145,27421.09464327378,"CLT, Glulam and Steel Column Hybrid",97543403.9706,146880.0,263783842.8821978,682.8038277939663,178.25559604061894,Residential,7,Yes,9.0,12.0,17.0,10.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,182250.0,0.0,0.0,,Residential,9,No,10.0,15.0,15.0,9.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,182250.0,0.0,0.0,,Residential,9,No,10.0,15.0,15.0,9.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,182250.0,0.0,0.0,,Residential,9,No,10.0,15.0,15.0,9.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,182250.0,0.0,0.0,,Residential,9,No,10.0,15.0,15.0,9.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,182250.0,0.0,0.0,,Residential,9,No,10.0,15.0,15.0,9.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,182250.0,0.0,0.0,,Residential,9,No,10.0,15.0,15.0,9.0
6,37833.07931698484,2500.6474810248023,917.7906072956129,2371.830632703335,3289.6212399989477,-2691.7975785084964,41395.31420653081,44684.935446529744,Non-Composite Rolled Steel with PCC Planks,100082531.2725,182250.0,202569354.24464613,700.5777189073254,230.9788308666016,Residential,9,No,10.0,15.0,15.0,9.0
7,32508.006347796483,2534.9604867746657,529.6526491643349,1369.415377540918,1899.0680267052526,-6406.1474283645775,36093.16770527,37992.23573197524,Composite Rolled Steel with Metal Decking,102945995.2345,182250.0,122928435.25191253,720.6219666413342,201.9961024521884,Residential,9,No,10.0,15.0,15.0,9.0
8,36435.1580388723,3060.448162664597,549.513595799191,1420.8819258639353,1970.395521663126,-7619.954835743623,40605.16960969072,42575.56513135383,Composite Cell Beams with Metal Decking,125229592.8798,182250.0,126901445.46165767,876.607150158812,227.60920032839246,Residential,9,No,10.0,15.0,15.0,9.0
9,25859.570858447678,4459.269117676601,297.36791253599944,20683.21077182837,20980.578684364373,-11723.647551292992,31071.574605795435,32248.02484979284,Steel Frame with CLT Slabs,114018317.814,182250.0,75428045.32765955,798.1282246976757,174.86805393960555,Residential,9,No,10.0,15.0,15.0,9.0
10,17941.082232305333,4352.691799503182,305.0057933602294,40688.90167389876,40993.907467259,-12759.860260382942,23174.46008906819,24487.731156327187,"CLT, Glulam and Steel Column Hybrid",107939558.7169,182250.0,77055466.2279222,755.5769110181174,131.30335802516493,Residential,9,No,10.0,15.0,15.0,9.0
0,79778.39313906881,2968.8469959165814,2305.488544962618,5956.090305604453,8261.578850567072,9026.695149764531,87563.83149640144,95825.41034696852,RC Flat Slab,125255369.473,331056.0,482524491.27091414,876.7875863106652,267.1470055903294,Residential,16,No,9.0,11.0,11.0,19.0
1,63443.79504624312,2373.55376964673,1893.1202310555811,4890.856707831678,6783.976938887257,6325.962264496011,69658.5172981019,76442.49423698915,PT RC Flat Slab,139218618.9797,331056.0,399965987.49022794,974.5303328580776,213.35679652675068,Residential,16,No,9.0,11.0,11.0,19.0
2,58318.05776543739,2206.6509171533526,1671.5355149795487,4318.457043849875,5989.992558829424,6946.166030122934,64043.824262455724,70033.81682128516,RC Rib Slab,123087173.4001,331056.0,354028266.1253609,861.6102138007093,196.05575635619485,Residential,16,No,9.0,11.0,11.0,19.0
3,65078.24539760539,2489.4261077420997,1722.7949986344265,4450.871010568884,6173.666009203311,9964.89040281505,71469.78923793061,77643.45524713396,Two-way RC Slab,115195202.5748,331056.0,364247864.1298578,806.3664180236935,218.32002940878377,Residential,16,No,9.0,11.0,11.0,19.0
4,66813.09057051726,2505.765669831912,1951.5694917485514,5041.843372314263,6993.412864062816,7306.677310892763,73356.61336308261,80350.02622714541,One-Way Spanning RC,116916799.0704,331056.0,411904049.0488743,818.4175934924904,224.0558423848989,Residential,16,No,9.0,11.0,11.0,19.0
5,56926.03607986575,2068.265049193319,1675.537202206765,4328.794238872988,6004.331441079752,5135.042206670195,61625.83181792229,67630.16325900205,Precast Hollowcore with In-situ RC Beams,111687595.7745,331056.0,354635012.954944,781.813170421427,188.51084103095462,Residential,16,No,9.0,11.0,11.0,19.0
6,65224.682424494065,4405.176212928427,1518.9442808432436,3925.1583596852734,5444.102640528517,-5206.196517857057,71527.24726037483,76971.34990090335,Non-Composite Rolled Steel with PCC Planks,183039386.2708,331056.0,322323908.3455856,1281.2757038958694,219.9281177935778,Residential,16,No,9.0,11.0,11.0,19.0
